throughput,iter_time
68.933224879707,16.673766136169434
73.40350093784582,16.044893264770508
73.20557280174945,16.58344793319702
72.90819855964895,16.14821767807007
81.88977677954323,16.345569133758545
77.64779264356137,15.873619079589844
77.36951196489433,15.713491916656494
80.28201343962915,15.893117904663086
75.21129449342313,15.729535579681396
97.05965306841911,16.40084671974182
81.8177060197907,15.557820081710815
79.12279501789718,15.829389810562134
92.74774679564352,15.65950322151184
85.94395083048101,15.566816329956055
82.20654568144386,15.670419454574585
81.38592658914574,15.859790563583374
77.72099841932925,15.636953353881836
86.44724858150961,15.684123754501343
79.78665121078791,15.854578495025635
77.58131054707434,15.659071683883667
78.51543989090018,15.58781123161316
80.4459925322325,15.556368589401245
80.38328419216523,15.555394649505615
89.42725097079799,15.564007759094238
80.62184025679049,15.64230990409851
78.53209319334584,15.585546731948853
89.91918299582852,15.515837669372559
77.4669869261064,15.551172494888306
86.57532606592272,15.781753540039062
79.81534168473908,15.671149492263794
69.61489131403768,15.72527289390564
78.30601194198566,15.637824773788452
96.83655006735772,15.607156991958618
78.3552978436166,19.145145177841187
79.83537051700999,15.749382019042969
87.9847607185511,15.772241830825806
79.9649844909571,15.681071281433105
88.4507976283885,15.655394315719604
80.50034854386037,15.547782897949219
86.5495058076269,15.690755128860474
86.28122662906023,15.778311729431152
73.65298967392656,15.57888412475586
80.14882782146549,15.723132133483887
81.10291927412807,15.688299655914307
82.10471242581606,15.847966432571411
91.40445333548989,15.592665433883667
80.2382186419368,15.772414445877075
67.71726126921561,15.816612482070923
79.2308059097961,15.663232564926147
90.29907820653523,15.79498291015625
91.7652564051889,15.599820852279663
80.25898521597681,15.634969234466553
82.94885514257848,15.64786148071289
80.88069857351348,15.542087078094482
89.16279331824094,15.552873373031616
79.727038085497,15.666222333908081
80.66923663218869,15.661546468734741
91.09011619115284,15.679938316345215
78.50812041537418,15.593762636184692
92.88815804299706,15.696914911270142
87.66939092272992,15.659394979476929
89.51625000130264,15.587295770645142
80.22795178067248,15.662041425704956
84.53204017024626,15.647275686264038
95.23409686013342,15.604600667953491
82.49557835699058,15.558955192565918
75.55702480734571,15.534132719039917
87.12979285469399,15.594043254852295
49.21436653351759,15.759373903274536
