throughput,iter_time
23.214910063834733,5.252567529678345
13.573859411038555,5.204054594039917
18.65142563333363,5.192787408828735
11.964225428894284,5.217054605484009
19.68136248305076,5.186365365982056
14.956212424406566,5.19112229347229
25.994240649189166,5.174065589904785
25.236627033010876,5.186991453170776
23.794852438935546,5.202994346618652
21.648773551096284,5.167633771896362
34.705502346780506,5.172306776046753
27.244205700076755,5.169881105422974
26.195805199312257,5.20499587059021
22.24824095624134,5.191104412078857
33.9448910653126,5.190555095672607
31.81635192190378,5.1517064571380615
20.610513966308872,5.135029554367065
15.850403878377948,5.182923793792725
39.63331564046818,5.1889519691467285
17.875285724779683,5.152684450149536
23.150342519876027,5.165082931518555
25.914197685503627,5.1843626499176025
37.96156171253466,5.148223638534546
26.259702153403683,5.173585653305054
25.719060070480943,5.190160036087036
23.796388328987714,5.188669919967651
38.087431459837184,5.230903625488281
29.242131430594515,5.202826738357544
14.385177346807161,5.16055703163147
31.10344415151222,5.130599737167358
17.82979739259541,5.1948957443237305
16.80959087805635,5.177417278289795
23.718499830738637,5.152116537094116
25.83250184121882,5.206449270248413
28.24477785592555,5.2093400955200195
27.31070372175554,5.152549982070923
30.68880490310088,5.163243532180786
14.523574260243128,5.190411567687988
20.42497247006613,5.209258317947388
25.053796341126223,5.201281309127808
26.263186626279957,5.182016611099243
24.950750480138588,5.182982444763184
26.75647001290176,5.190873861312866
21.457777546850256,5.180004596710205
21.199847952249385,5.214599847793579
22.97431856020802,5.20116400718689
19.354371534662388,5.227532863616943
15.83330662233553,5.217291593551636
22.725410117408458,5.206243991851807
24.768552383868773,5.198688507080078
37.379265324310026,5.226937294006348
21.676323324380952,5.198736190795898
30.841577894426933,5.219386339187622
18.808723442876552,5.2329230308532715
21.629040725854985,5.197525262832642
18.731271784536837,5.2273523807525635
23.8740468846494,5.196763277053833
17.726556176482728,5.189011335372925
19.786713252177247,5.218029737472534
27.599513525149806,5.189023733139038
22.96556580473399,5.154347658157349
23.420270526632923,5.2389397621154785
16.88939191041122,5.207266330718994
11.139397316409275,5.213744401931763
17.98725594678077,5.205841302871704
30.445667686728353,5.198047161102295
13.92208240930683,5.198665142059326
20.842526337243864,5.1418163776397705
39.29782438450858,5.221402883529663
23.341414375486057,5.208969354629517
18.364783371941005,5.225558042526245
22.504566685547243,5.209879159927368
4.563848968070825,5.158297777175903
20.723855757005513,5.195634365081787
18.792646597980006,5.164389610290527
20.608011976249024,5.203892946243286
25.109411195901085,5.1763951778411865
23.277082012640175,5.159370183944702
29.291570278821045,5.184289216995239
15.754309023399637,5.208508253097534
18.441670402976108,5.225421905517578
17.310270916870973,5.197464466094971
18.73589255505428,5.195641279220581
15.974206373440737,5.20149040222168
10.442518895754178,5.165027141571045
15.512574567021606,5.273735761642456
20.387635248899556,5.234787225723267
37.3459829154957,5.197893142700195
21.45336702295178,5.170736789703369
14.605761467565442,5.19564151763916
17.79820369795203,5.221221208572388
21.28665183445748,5.18503212928772
22.728723323975416,5.2065465450286865
18.709008863651015,5.189404726028442
21.38598839122864,5.202094793319702
25.403447951369326,5.2017621994018555
26.807104692059234,5.198847532272339
21.111574888782442,5.212284564971924
10.479551837760175,5.200480222702026
