power
2007
1958
2033
1843
1843
1807
1804
1804
1843
1855
1997
2033
3617
2408
3515
2482
3005
3623
2338
1895
2894
3547
2594
3482
2607
2075
3482
3515
2150
1895
3258
1997
3482
2783
2787
3005
3154
2641
2150
1895
1997
3877
2377
3154
3738
2416
2111
3667
3053
1898
3444
2299
2036
3559
2196
2086
1816
2758
2228
1898
3877
2563
2115
3922
2271
3048
3559
2821
2040
1898
2826
2865
2228
3384
3120
2010
2865
2671
2976
1898
3120
2855
2075
3674
2350
2792
3488
3120
2189
1898
3884
2338
2381
3532
2346
2115
3346
2607
2079
2125
2797
2279
3048
2826
2611
2228
3159
2684
3852
1898
3597
2381
3131
2942
2193
3674
2932
2118
3641
1898
2040
3890
2607
3467
2385
3164
3750
2271
2385
1898
2981
2783
3782
3473
2268
3532
3583
2381
2079
1898
3417
2568
2118
3565
2232
3641
3428
2189
3494
1898
3087
2942
2719
3467
2307
3494
3357
2307
2046
1898
3597
2342
2079
3686
2416
2013
3384
2710
3744
1898
3603
2455
3015
3674
2307
3169
2797
2157
3390
1898
2831
2787
2053
2121
3379
3532
3357
2303
3203
1898
3603
2420
3788
3750
2307
2010
3750
2680
3820
1901
3125
3082
2118
3890
2307
3280
3125
2228
3131
1901
3164
2602
3532
3159
2196
3641
3159
2154
3384
1901
3423
2385
2346
3192
2232
3532
3125
2157
3571
1901
3744
2307
3494
3131
2268
3609
3203
2196
3494
1901
3020
2680
3280
3154
2157
3532
3120
2161
3169
1901
3494
2346
2385
3269
2268
3750
3203
2196
3565
1938
3494
2455
2053
2118
3635
2118
3966
2420
3208
1898
3384
2641
3641
2835
2196
3788
2899
2121
3494
1898
3488
2420
3131
2981
2193
3208
2758
2157
3280
1898
3125
2719
2118
4036
2342
3092
3500
2377
2533
1898
3236
2559
3313
3169
2307
3603
3577
2228
3384
1898
2342
3559
3346
3159
2416
2719
3680
2420
2118
1898
3635
2637
3532
3641
2646
3456
2040
3048
3603
1938
2607
2826
2157
3565
2346
2758
3169
2310
2225
1898
3635
2303
2046
2797
2758
3750
2801
2154
3609
1898
3706
2451
3241
3020
2228
3712
3280
2193
3494
1938
3488
2494
2154
3532
2533
2157
3058
2568
2118
1898
3087
2710
3674
3197
2228
3053
3565
2268
3390
1898
2865
3010
2865
3473
2307
3346
3609
2377
2079
1938
3635
2385
3488
3169
2268
3635
3269
2193
3494
1898
2646
3043
3814
3712
2381
3274
3532
2342
2572
1898
3922
2342
3494
3423
2268
3494
3423
2193
3494
1898
3488
2490
2079
3379
2271
2154
3641
2232
3417
1898
3629
2381
3565
2981
3788
2420
3565
2307
3565
1938
3488
2637
2079
3609
2831
2118
3577
2228
3526
1938
2075
3922
2904
3274
2607
3820
3814
2236
3417
1898
2937
2792
2154
3782
2264
3417
3450
2193
3307
1938
3340
2420
3738
2908
2228
2494
3120
2193
3565
1938
3776
2338
3307
3020
2342
2118
3998
2232
3015
1938
3667
2377
3164
3092
2268
3674
3197
2189
2053
1938
1974
2264
3565
2381
2043
3922
2641
3154
3269
1938
2680
3296
3565
3571
2377
3274
3428
2342
3015
1938
3521
2705
3565
3820
2389
2154
3423
2937
2079
1938
3526
2455
3164
3241
2268
3526
3274
2193
3526
1938
3706
2377
3274
2981
2193
3423
2797
2154
3706
1938
2607
3043
3706
3706
2268
3236
3488
2193
3236
1938
3597
2451
3092
2870
2228
3635
3203
2232
3494
1938
2976
2036
3960
2976
2637
2079
3565
2346
2607
1938
3197
2783
3712
3467
2385
2154
3456
2342
3384
1938
3635
2303
3203
2981
2268
3307
3020
2193
3384
1938
2607
3181
3565
3680
2338
3015
3928
2303
2416
1938
3269
2719
2676
3922
2271
3494
3264
2193
3346
1938
2826
2826
2157
3814
2710
3423
3302
2193
3532
1938
3629
2490
3603
3274
2303
3706
3461
2228
3526
1938
3230
2792
3015
3467
2268
3526
3571
2268
3488
1938
2680
3148
3565
3379
2268
3236
3417
2264
3776
1938
3230
2787
2154
3991
2342
3674
3236
2193
3488
1938
3915
2342
2046
2831
3890
3269
2831
2154
3346
1938
3120
2753
3159
3236
2268
3488
3307
2193
3379
1938
2040
2115
3960
2268
2115
3884
2342
3922
2447
