power
1977
2580
1813
1813
1849
2533
2498
1774
2377
2007
2572
2563
2533
2150
2189
2040
2043
1852
3058
2043
2870
2115
2043
2874
2334
2377
2264
2046
1816
3097
2334
2007
1928
2490
2040
1782
2299
2079
2043
3175
2260
2079
2007
1813
2680
2079
1931
2908
2537
2607
2186
2221
2079
2007
1745
1931
3208
2908
2299
2338
2118
2043
3318
2377
2043
1971
1852
3280
3097
3169
2186
2046
3203
2221
2046
3208
2147
2079
2046
2981
2079
2007
1852
2874
2338
2043
1931
3058
1632
2389
2451
2043
2043
1968
1779
1852
2680
2719
2150
2947
2260
2046
1928
1816
2986
2299
2043
2121
2494
2568
2043
1898
1852
3247
2641
2118
1968
3169
3247
2236
2490
2377
2338
2082
2046
1852
2533
2075
2007
3020
2189
2046
1855
3247
2225
2225
2007
2424
2299
2797
2186
2007
2043
2451
2079
2046
1855
2753
2150
2568
2046
2196
1671
1083
1004
1083
1083
1043
1123
2986
2075
2046
1816
2529
2079
1785
1895
2904
2416
2490
2007
1819
3241
2186
2046
3169
2147
2010
1745
2801
2303
2046
1785
1928
3020
1852
1928
2338
2046
2641
2043
1745
1748
1004
1004
964
964
964
1004
2568
2147
1968
2537
2753
2150
2082
2831
2115
2007
2986
2260
1928
3092
2260
2046
1822
2007
1852
3058
2684
2147
1968
3131
3136
2225
2046
1931
2646
2295
2377
2079
1822
2007
1779
1892
1776
1776
3208
2840
2870
2082
2161
1779
2942
2111
2046
3247
2147
2079
2529
2043
2684
2338
2046
1816
2416
2221
2082
2046
3097
2150
1968
3058
2225
2046
1968
1743
3097
2225
2684
2186
2150
2010
1708
1745
1745
1931
2416
2043
1928
3097
2338
2046
1858
1745
1708
1708
1892
3058
2947
2490
2043
1971
3097
2303
2043
1745
1931
2908
2719
2792
1663
1892
1816
1813
3208
2373
2043
1931
3058
2186
2007
2082
2373
2079
2046
2089
2007
2377
2758
2186
2046
1892
2641
2225
2043
2010
1974
1934
1892
1852
2602
2115
2082
1968
2196
2377
2377
2079
2533
2079
1892
3247
2299
2079
1968
2913
2529
2228
2576
3175
3285
3285
2186
2264
2299
2373
2043
1892
2840
2264
2046
2046
2043
2007
2121
2870
2264
2115
3141
2870
2680
2079
2007
2459
2338
2079
2007
1892
2689
2342
2046
1931
3247
2264
2568
2758
2264
2150
3030
2225
2007
1968
2792
2118
2043
2576
2225
2007
2908
2225
1938
1855
2607
2046
1931
3136
2225
2043
2986
3102
2082
2046
3247
2115
1931
1816
1779
3058
2986
2118
1861
1004
1123
1004
1083
964
1083
1004
3063
2835
2835
2046
1855
2947
2186
2046
1931
2568
3097
2377
2118
1971
1822
1931
1892
2420
2377
2046
3063
2377
2082
2046
1892
2046
3213
2416
2082
1861
2913
2225
2007
1779
1779
3020
2150
2043
1931
1816
2801
2416
2046
2010
2046
1931
1816
3318
2264
2007
2350
2607
2303
2654
1661
2908
2186
2010
1938
2010
3063
2186
2082
2680
2568
2225
2007
1928
2420
2264
2947
2264
2046
1892
2684
2952
2150
2007
1745
1931
2719
2082
1931
1816
2831
2186
2043
1816
2762
2420
3025
2189
1858
1931
2451
2046
1931
3058
2607
2079
3025
2303
2010
2046
2007
1748
1748
1895
3247
2303
2835
2082
1928
2680
2118
1852
2607
2455
2377
2416
2572
2111
1938
1938
2007
2420
2046
1858
2082
2568
2879
2342
2303
2342
2082
2007
1779
1779
1779
2046
2463
2377
2115
2046
1819
1779
1816
2908
2416
2118
2646
2079
2046
1816
2792
2115
2007
2986
2420
2377
2913
2758
2186
2043
2641
2264
2046
2046
1782
2576
2986
2118
2046
2490
2154
2161
2338
2046
1779
2797
2908
2792
2719
2908
2753
2043
1855
3213
3058
2189
3097
2264
2046
1816
3136
3213
3213
2150
2046
1779
3136
2264
2007
1892
3020
2189
2264
2046
1855
2271
2654
2264
2046
3169
2186
2007
1779
2991
2186
1974
2879
2455
2150
2264
2046
1931
1819
1816
2196
2602
2389
2377
2264
2225
2303
2264
2303
2007
1822
3247
2607
2079
2007
2758
2079
1931
1779
2568
2043
2046
2200
2684
2115
2154
2007
2010
2007
2350
2451
2079
2908
2154
2007
3025
2264
2079
2007
1931
2913
2533
2870
2451
2264
2043
1971
2762
2502
2420
2991
2840
2879
2451
2268
2010
1855
1776
1816
2879
1740
2762
2874
2115
2086
2641
2043
2046
1779
3020
2118
2046
2840
3213
2225
2007
1934
2007
1743
1708
1632
1004
3025
2046
3097
2150
2046
2797
2082
2416
2043
2264
2986
2154
2046
2046
1892
2568
2118
2082
2007
2338
2874
2154
2007
2498
2264
2264
2010
1931
2986
2303
3063
2115
1861
2498
2186
1858
2082
3285
3213
2225
2908
2079
2010
1855
2303
2007
2908
2186
1934
3097
2490
2046
1934
1748
1892
2303
2150
2010
1855
1743
2377
2451
2082
1938
1934
2007
1745
1892
2646
2150
2952
2303
2046
2684
2043
2007
1858
1737
1116
998
3175
2225
2082
2835
2264
2010
1931
2236
2264
2079
2879
2494
2079
2046
1855
2952
1632
1004
964
964
2082
3141
2494
2455
2611
3025
2225
2007
1782
1855
2870
2154
1971
2275
2264
2007
1892
2870
2150
2046
2125
2490
2758
2189
2007
2010
1895
1816
1779
3058
2806
2342
2007
1858
1892
3175
2303
2079
1971
1855
2840
2225
2046
1855
2275
2568
2150
2010
1861
1004
2758
2082
1968
2490
2043
1931
2986
2835
3213
1632
2576
2568
2046
1892
2568
2533
2079
1968
2275
2840
2797
2118
2007
2680
2046
2010
2046
2275
2264
1273
2797
2118
2046
2641
2079
1892
2908
2115
2046
3136
2947
2646
2043
2762
2115
2046
1779
1779
2236
2377
2389
2576
2303
2303
2303
2046
1743
3175
2115
1822
2576
2342
2046
2689
2913
2502
2228
2043
2082
1931
2801
2154
2010
2986
2303
2186
2264
2046
1782
1855
2845
2225
2046
2831
2118
2007
3175
1671
1044
1004
2918
3136
2079
1901
1931
2303
2010
2046
1743
1931
