throughput,iter_time,round_time
14.212601945172361,3.7255399894714354,186.27699947357178
15.292238127774299,3.712961416244507,185.64807081222534
15.474365126460214,3.747726616859436,187.3863308429718
14.649946485503946,3.745490107536316,187.2745053768158
15.099430404367231,3.7046851682662965,185.23425841331482
13.976459155073494,3.7099516868591307,185.49758434295654
15.550491766775606,3.748368363380432,187.4184181690216
15.32537334160446,3.7410078620910645,187.05039310455322
15.648577620906222,3.7210821962356566,186.05410981178284
15.25711831159429,3.714418263435364,185.7209131717682
14.4657672202882,3.7074677181243896,185.37338590621948
15.77023997567803,3.7414267253875733,187.07133626937866
15.430409476606945,3.7190690422058106,185.95345211029053
15.417727743470031,3.717212438583374,185.8606219291687
15.770897225843171,3.716556315422058,185.8278157711029
15.724742406072323,3.7720348072052,188.60174036026
14.46383565994068,3.722071886062622,186.1035943031311
15.484465739502435,3.711783046722412,185.5891523361206
15.425732062511505,3.7035481405258177,185.1774070262909
15.997208367181003,3.692783350944519,184.63916754722595
15.788788499939711,3.769833512306213,188.49167561531067
15.129357150657137,3.7539278268814087,187.69639134407043
15.398444677125857,3.7015084552764894,185.07542276382446
15.435281102148558,3.710810995101929,185.54054975509644
14.820757348192622,3.7229824447631836,186.14912223815918
15.806702961635608,3.7341408586502074,186.70704293251038
15.597157032428534,3.7526400089263916,187.63200044631958
15.033700233085384,3.743146147727966,187.15730738639832
15.384379760306315,3.7389859485626222,186.9492974281311
15.602894044644234,3.7012112951278686,185.06056475639343
11.264529211874294,3.7249584293365476,186.2479214668274
15.000097077036825,3.777401213645935,188.87006068229675
15.392137106102089,3.7533285427093506,187.66642713546753
15.687507210555527,3.701042203903198,185.0521101951599
15.473802044791144,3.737247595787048,186.86237978935242
15.723714822725206,3.7667504167556762,188.3375208377838
15.599372010627267,3.687358384132385,184.36791920661926
16.02712465410347,3.716816897392273,185.84084486961365
15.632265518326378,3.695830020904541,184.79150104522705
15.27022656815666,3.7178288650512696,185.89144325256348
14.771957404160393,3.7273761892318724,186.36880946159363
15.112093517654191,3.743778691291809,187.18893456459045
15.858079248908387,3.684871678352356,184.2435839176178
16.020491823518856,3.701133189201355,185.05665946006775
15.515914576201874,3.721334171295166,186.0667085647583
14.628881842524253,3.732374849319458,186.6187424659729
15.540268311378693,3.7092420196533205,185.46210098266602
15.594059384227842,3.7151281785964967,185.75640892982483
15.742892583355037,3.7492478275299073,187.46239137649536
15.868640265161641,3.7223363304138184,186.11681652069092
