throughput,iter_time
77.8865349748567,13.454495668411255
72.08885200776115,16.77790141105652
65.75633831625748,13.109385013580322
59.80386821884066,12.20388674736023
77.73851236857205,12.14467716217041
82.46342485979191,12.119981527328491
80.88054626327148,12.120007276535034
69.15554393382915,12.228494644165039
79.71061385991611,12.216520309448242
88.52463241901842,11.946334838867188
59.133102067677974,13.574523687362671
62.845209329548446,13.359868049621582
66.67749188259394,13.423937559127808
77.27457594916211,12.642029762268066
82.84565507397335,12.658520460128784
77.33336147004728,12.419295072555542
82.05882862279591,12.45885443687439
63.52928649929518,12.468183517456055
80.9452535660001,12.528393268585205
76.03609566281143,12.348345518112183
81.55135393367233,12.247557640075684
81.63637600157382,12.048051834106445
90.68506907003284,12.027653932571411
63.14480111441499,12.15985655784607
78.21268176847596,12.04153823852539
86.58920209307553,12.0919029712677
81.42712398914423,11.970974445343018
78.50331326716096,12.212459087371826
86.19283251471259,12.227612257003784
81.1662957178075,12.264463424682617
77.3360071808695,12.317101955413818
77.62891642221054,12.221037149429321
87.37937782154127,12.101630687713623
74.7730424329366,11.975255012512207
80.02592330495605,12.171682357788086
88.60891802426397,12.035849571228027
81.83298315409012,12.440883159637451
88.46245715356747,12.083542823791504
76.2291452420316,12.150514841079712
82.81937614070338,12.804707050323486
90.36177165122405,11.691401958465576
56.174497970116775,12.08872389793396
59.14784175525139,12.017164468765259
77.24879419919189,12.196440935134888
92.38992277477338,12.259926795959473
83.20201964512471,12.083549976348877
81.88462465765961,12.203964710235596
83.21701197307198,12.143432378768921
79.61331723136325,11.911384344100952
80.61276105032002,12.090514659881592
80.63394904721675,12.117684841156006
90.48494180056925,12.170823574066162
80.70599579649156,12.163410425186157
86.23826229080285,11.830266237258911
73.69665395768631,11.796939373016357
77.20581656333532,11.970289468765259
77.45224876517274,11.74546504020691
75.87906068251041,11.845902919769287
64.35661321306023,11.960768222808838
90.90262648154419,12.01931881904602
86.74344639688812,11.974400758743286
88.19506342084459,11.86944580078125
94.42549608939161,11.87282133102417
81.97988749868775,12.043989658355713
65.86767009170936,11.869123697280884
88.63845134341419,11.844688653945923
75.86961095993011,11.78984522819519
75.01510436697774,11.988137483596802
77.29731429831232,11.736407041549683
88.89713511018569,11.87256669998169
88.91001691269777,11.979710817337036
87.09834169172834,11.934226751327515
82.73984230186113,11.88239312171936
83.48106638884785,11.80024003982544
78.64692017597268,11.863730192184448
59.26798712239657,11.805090188980103
77.36776983678789,14.198064088821411
85.16657272824617,12.271584033966064
71.44228510595828,12.158214569091797
84.71360952744436,11.982937097549438
79.21882260935324,12.650022745132446
80.45548634728374,11.966740846633911
74.82130369492884,11.97974967956543
85.93784607504162,12.009925842285156
79.49852238978636,11.957440614700317
84.42469969050593,11.737431764602661
82.55162968152511,12.033903121948242
74.48167721181484,12.077405452728271
88.97365253607914,11.889065980911255
69.78625738082627,12.218469619750977
81.49062179051154,12.021426916122437
83.89255217931853,12.216596364974976
77.72367072057358,12.30021047592163
91.55009226486422,11.826021432876587
79.38464502594576,11.735871076583862
89.90261967134533,12.103379011154175
79.571133262747,11.734327554702759
83.52546857755725,11.88560175895691
