throughput,iter_time
7.3846960697299435,176.34939217567444
33.44096784114524,177.0868353843689
36.4940102719313,178.14037442207336
37.6393283234816,178.52053904533386
35.5724899234668,177.5762233734131
33.193183837926384,178.51802611351013
37.726993241151106,177.8435456752777
37.820411959442474,178.8428089618683
33.645933166682205,177.76848912239075
35.11398680456199,177.23673033714294
34.28194577664364,178.87095642089844
38.0618635921545,177.6077663898468
35.97646305536732,178.68647003173828
32.73033085320125,179.3099446296692
36.2848223614207,178.90658569335938
38.66920468229563,177.40195870399475
32.82580178109036,178.32430958747864
35.0089299616366,178.24831581115723
